PlayId,yards_gained,img_name
20181014080977,3,play_20181014080977_tile.png
20181014081190,6,play_20181014081190_tile.png
20181014081281,3,play_20181014081281_tile.png
20181014081326,2,play_20181014081326_tile.png
20181014081612,19,play_20181014081612_tile.png
20181014081810,1,play_20181014081810_tile.png
20181014081848,1,play_20181014081848_tile.png
20181014082183,8,play_20181014082183_tile.png
20181014082235,3,play_20181014082235_tile.png
20181014082471,1,play_20181014082471_tile.png
20181014082563,-1,play_20181014082563_tile.png
20181014082702,4,play_20181014082702_tile.png
20181014082774,-1,play_20181014082774_tile.png
20181014082819,3,play_20181014082819_tile.png
20181014082909,3,play_20181014082909_tile.png
20181014083117,18,play_20181014083117_tile.png
20181014083455,12,play_20181014083455_tile.png
20181014083514,10,play_20181014083514_tile.png
20181014083535,2,play_20181014083535_tile.png
20181014090051,2,play_20181014090051_tile.png
20181014090072,1,play_20181014090072_tile.png
20181014090414,1,play_20181014090414_tile.png
20181014090478,21,play_20181014090478_tile.png
20181014090499,10,play_20181014090499_tile.png
20181014090520,4,play_20181014090520_tile.png
20181014090592,3,play_20181014090592_tile.png
20181014090613,5,play_20181014090613_tile.png
20181014090714,3,play_20181014090714_tile.png
20181014090764,5,play_20181014090764_tile.png
20181014090810,1,play_20181014090810_tile.png
20181014090879,5,play_20181014090879_tile.png
20181014090982,29,play_20181014090982_tile.png
20181014091003,5,play_20181014091003_tile.png
20181014091074,5,play_20181014091074_tile.png
20181014091095,1,play_20181014091095_tile.png
20181014091133,10,play_20181014091133_tile.png
20181014091290,7,play_20181014091290_tile.png
20181014091468,12,play_20181014091468_tile.png
20181014091668,8,play_20181014091668_tile.png
20181014091716,1,play_20181014091716_tile.png
20181014091857,9,play_20181014091857_tile.png
20181014092152,5,play_20181014092152_tile.png
20181014092173,4,play_20181014092173_tile.png
20181014092393,1,play_20181014092393_tile.png
20181014092458,5,play_20181014092458_tile.png
20181014092586,5,play_20181014092586_tile.png
20181014092607,4,play_20181014092607_tile.png
20181014092647,21,play_20181014092647_tile.png
20181014092706,1,play_20181014092706_tile.png
20181014092821,2,play_20181014092821_tile.png
20181014092877,3,play_20181014092877_tile.png
20181014092946,4,play_20181014092946_tile.png
20181014093079,4,play_20181014093079_tile.png
20181014093100,6,play_20181014093100_tile.png
20181014093149,9,play_20181014093149_tile.png
20181014093187,14,play_20181014093187_tile.png
20181014093231,1,play_20181014093231_tile.png
20181014093301,6,play_20181014093301_tile.png
20181014093322,1,play_20181014093322_tile.png
20181014093534,9,play_20181014093534_tile.png
20181014093555,0,play_20181014093555_tile.png
20181014093579,1,play_20181014093579_tile.png
20181014093601,12,play_20181014093601_tile.png
20181014093627,3,play_20181014093627_tile.png
20181014093648,26,play_20181014093648_tile.png
20181014093669,5,play_20181014093669_tile.png
20181014093789,2,play_20181014093789_tile.png
20181014093827,3,play_20181014093827_tile.png
20181014094038,6,play_20181014094038_tile.png
20181014100051,3,play_20181014100051_tile.png
20181014100166,1,play_20181014100166_tile.png
20181014100299,1,play_20181014100299_tile.png
20181014100389,6,play_20181014100389_tile.png
20181014100410,-3,play_20181014100410_tile.png
20181014100500,3,play_20181014100500_tile.png
20181014100521,2,play_20181014100521_tile.png
20181014100566,3,play_20181014100566_tile.png
20181014100769,3,play_20181014100769_tile.png
20181014100790,4,play_20181014100790_tile.png
20181014100835,2,play_20181014100835_tile.png
20181014100934,6,play_20181014100934_tile.png
20181014100976,20,play_20181014100976_tile.png
20181014101088,0,play_20181014101088_tile.png
20181014101215,6,play_20181014101215_tile.png
20181014101277,4,play_20181014101277_tile.png
20181014101323,4,play_20181014101323_tile.png
20181014101381,5,play_20181014101381_tile.png
20181014101480,-2,play_20181014101480_tile.png
20181014101549,2,play_20181014101549_tile.png
20181014101934,1,play_20181014101934_tile.png
20181014102020,5,play_20181014102020_tile.png
20181014102129,4,play_20181014102129_tile.png
20181014102347,5,play_20181014102347_tile.png
20181014102516,2,play_20181014102516_tile.png
20181014102563,11,play_20181014102563_tile.png
20181014102595,3,play_20181014102595_tile.png
20181014102645,4,play_20181014102645_tile.png
20181014102776,-4,play_20181014102776_tile.png
20181014102971,21,play_20181014102971_tile.png
20181014103032,15,play_20181014103032_tile.png
20181014103138,9,play_20181014103138_tile.png
20181014103204,-1,play_20181014103204_tile.png
20181014103273,2,play_20181014103273_tile.png
20181014103356,2,play_20181014103356_tile.png
20181014103377,3,play_20181014103377_tile.png
20181014103404,1,play_20181014103404_tile.png
20181014103567,5,play_20181014103567_tile.png
20181014103627,7,play_20181014103627_tile.png
20181014103648,-1,play_20181014103648_tile.png
20181014103669,5,play_20181014103669_tile.png
20181014103690,2,play_20181014103690_tile.png
20181014103728,-4,play_20181014103728_tile.png
20181014103749,2,play_20181014103749_tile.png
20181014103795,-2,play_20181014103795_tile.png
20181014110051,3,play_20181014110051_tile.png
20181014110096,4,play_20181014110096_tile.png
20181014110173,4,play_20181014110173_tile.png
20181014110274,-1,play_20181014110274_tile.png
20181014110295,1,play_20181014110295_tile.png
20181014110340,3,play_20181014110340_tile.png
20181014110427,1,play_20181014110427_tile.png
20181014110472,0,play_20181014110472_tile.png
20181014110493,3,play_20181014110493_tile.png
20181014110593,0,play_20181014110593_tile.png
20181014110731,2,play_20181014110731_tile.png
20181014110922,1,play_20181014110922_tile.png
20181014110989,4,play_20181014110989_tile.png
20181014111061,13,play_20181014111061_tile.png
20181014111133,7,play_20181014111133_tile.png
20181014111449,0,play_20181014111449_tile.png
20181014111571,-2,play_20181014111571_tile.png
20181014111654,4,play_20181014111654_tile.png
20181014111877,1,play_20181014111877_tile.png
20181014112115,3,play_20181014112115_tile.png
20181014112217,9,play_20181014112217_tile.png
20181014112238,2,play_20181014112238_tile.png
20181014112283,1,play_20181014112283_tile.png
20181014112345,3,play_20181014112345_tile.png
20181014112366,6,play_20181014112366_tile.png
20181014112431,2,play_20181014112431_tile.png
20181014112479,3,play_20181014112479_tile.png
20181014112500,1,play_20181014112500_tile.png
20181014112566,3,play_20181014112566_tile.png
20181014112650,1,play_20181014112650_tile.png
20181014112699,-2,play_20181014112699_tile.png
20181014112832,3,play_20181014112832_tile.png
20181014112932,1,play_20181014112932_tile.png
20181014113112,4,play_20181014113112_tile.png
20181014113133,1,play_20181014113133_tile.png
20181014113178,4,play_20181014113178_tile.png
20181014113199,11,play_20181014113199_tile.png
20181014113309,6,play_20181014113309_tile.png
20181014113421,6,play_20181014113421_tile.png
20181014113486,0,play_20181014113486_tile.png
20181014113548,1,play_20181014113548_tile.png
20181014113569,6,play_20181014113569_tile.png
20181014120075,5,play_20181014120075_tile.png
20181014120096,11,play_20181014120096_tile.png
20181014120139,7,play_20181014120139_tile.png
20181014120204,4,play_20181014120204_tile.png
20181014120277,3,play_20181014120277_tile.png
20181014120463,8,play_20181014120463_tile.png
20181014120484,3,play_20181014120484_tile.png
20181014120505,12,play_20181014120505_tile.png
20181014120526,0,play_20181014120526_tile.png
20181014120662,4,play_20181014120662_tile.png
20181014120741,6,play_20181014120741_tile.png
20181014120840,4,play_20181014120840_tile.png
20181014120885,10,play_20181014120885_tile.png
20181014120906,2,play_20181014120906_tile.png
20181014120951,8,play_20181014120951_tile.png
20181014120989,4,play_20181014120989_tile.png
20181014121138,1,play_20181014121138_tile.png
20181014121230,22,play_20181014121230_tile.png
20181014121256,1,play_20181014121256_tile.png
20181014121301,3,play_20181014121301_tile.png
20181014121431,5,play_20181014121431_tile.png
20181014121606,0,play_20181014121606_tile.png
20181014121644,1,play_20181014121644_tile.png
20181014122030,4,play_20181014122030_tile.png
20181014122051,4,play_20181014122051_tile.png
20181014122154,4,play_20181014122154_tile.png
20181014122175,10,play_20181014122175_tile.png
20181014122196,4,play_20181014122196_tile.png
20181014122265,7,play_20181014122265_tile.png
20181014122286,15,play_20181014122286_tile.png
20181014122313,1,play_20181014122313_tile.png
20181014122465,0,play_20181014122465_tile.png
20181014122544,31,play_20181014122544_tile.png
20181014122565,4,play_20181014122565_tile.png
20181014122679,11,play_20181014122679_tile.png
20181014122830,0,play_20181014122830_tile.png
20181014122902,1,play_20181014122902_tile.png
20181014122997,3,play_20181014122997_tile.png
20181014123018,12,play_20181014123018_tile.png
20181014123039,0,play_20181014123039_tile.png
20181014123084,4,play_20181014123084_tile.png
20181014123105,2,play_20181014123105_tile.png
20181014123221,-1,play_20181014123221_tile.png
20181014123242,3,play_20181014123242_tile.png
20181014123338,0,play_20181014123338_tile.png
20181014123440,1,play_20181014123440_tile.png
20181014123633,1,play_20181014123633_tile.png
20181014123827,7,play_20181014123827_tile.png
20181014123848,2,play_20181014123848_tile.png
20181014123886,2,play_20181014123886_tile.png
20181015000051,7,play_20181015000051_tile.png
20181015000141,8,play_20181015000141_tile.png
20181015000192,3,play_20181015000192_tile.png
20181015000271,16,play_20181015000271_tile.png
20181015000288,-1,play_20181015000288_tile.png
20181015000459,1,play_20181015000459_tile.png
20181015000594,8,play_20181015000594_tile.png
20181015000615,5,play_20181015000615_tile.png
20181015000636,3,play_20181015000636_tile.png
20181015000715,3,play_20181015000715_tile.png
20181015000787,3,play_20181015000787_tile.png
20181015000866,7,play_20181015000866_tile.png
20181015000887,4,play_20181015000887_tile.png
20181015001083,13,play_20181015001083_tile.png
20181015001284,3,play_20181015001284_tile.png
20181015001305,-6,play_20181015001305_tile.png
20181015001583,26,play_20181015001583_tile.png
20181015001754,5,play_20181015001754_tile.png
20181015001775,9,play_20181015001775_tile.png
20181015001796,1,play_20181015001796_tile.png
20181015001860,4,play_20181015001860_tile.png
20181015002045,4,play_20181015002045_tile.png
20181015002147,6,play_20181015002147_tile.png
20181015002168,6,play_20181015002168_tile.png
20181015002213,3,play_20181015002213_tile.png
20181015002234,-3,play_20181015002234_tile.png
20181015002311,2,play_20181015002311_tile.png
20181015002332,3,play_20181015002332_tile.png
20181015002425,5,play_20181015002425_tile.png
20181015002446,3,play_20181015002446_tile.png
20181015002593,2,play_20181015002593_tile.png
20181015002681,13,play_20181015002681_tile.png
20181015002702,0,play_20181015002702_tile.png
20181015002747,10,play_20181015002747_tile.png
20181015002768,1,play_20181015002768_tile.png
20181015002806,17,play_20181015002806_tile.png
20181015002827,1,play_20181015002827_tile.png
20181015002848,5,play_20181015002848_tile.png
20181015002925,6,play_20181015002925_tile.png
20181015003016,9,play_20181015003016_tile.png
20181015003041,5,play_20181015003041_tile.png
20181015003190,0,play_20181015003190_tile.png
20181015003374,-1,play_20181015003374_tile.png
20181015003727,14,play_20181015003727_tile.png
20181018000058,0,play_20181018000058_tile.png
20181018000241,1,play_20181018000241_tile.png
20181018000326,2,play_20181018000326_tile.png
20181018000353,2,play_20181018000353_tile.png
20181018000427,22,play_20181018000427_tile.png
20181018000588,6,play_20181018000588_tile.png
20181018000676,10,play_20181018000676_tile.png
20181018000726,6,play_20181018000726_tile.png
20181018000818,4,play_20181018000818_tile.png
20181018000910,-1,play_20181018000910_tile.png
20181018001027,3,play_20181018001027_tile.png
20181018001084,6,play_20181018001084_tile.png
20181018001258,6,play_20181018001258_tile.png
20181018001303,-2,play_20181018001303_tile.png
20181018001402,2,play_20181018001402_tile.png
20181018001640,11,play_20181018001640_tile.png
20181018001661,3,play_20181018001661_tile.png
20181018001682,2,play_20181018001682_tile.png
20181018001807,3,play_20181018001807_tile.png
20181018001892,4,play_20181018001892_tile.png
20181018001943,5,play_20181018001943_tile.png
20181018002009,5,play_20181018002009_tile.png
20181018002030,0,play_20181018002030_tile.png
20181018002269,1,play_20181018002269_tile.png
20181018002319,1,play_20181018002319_tile.png
20181018002379,0,play_20181018002379_tile.png
20181018002400,9,play_20181018002400_tile.png
20181018002421,2,play_20181018002421_tile.png
20181018002557,0,play_20181018002557_tile.png
20181018002646,1,play_20181018002646_tile.png
20181018002678,2,play_20181018002678_tile.png
20181018002826,5,play_20181018002826_tile.png
20181018002847,1,play_20181018002847_tile.png
20181018002868,9,play_20181018002868_tile.png
20181018003100,0,play_20181018003100_tile.png
20181018003121,28,play_20181018003121_tile.png
20181018003169,1,play_20181018003169_tile.png
20181018003190,-1,play_20181018003190_tile.png
20181018003274,3,play_20181018003274_tile.png
20181018003407,1,play_20181018003407_tile.png
20181018003481,7,play_20181018003481_tile.png
20181018003640,-2,play_20181018003640_tile.png
20181018003661,-1,play_20181018003661_tile.png
20181018003682,11,play_20181018003682_tile.png
20181018003779,0,play_20181018003779_tile.png
20181018003800,-1,play_20181018003800_tile.png
20181018003905,5,play_20181018003905_tile.png
20181021000059,-3,play_20181021000059_tile.png
20181021000080,3,play_20181021000080_tile.png
20181021000240,-1,play_20181021000240_tile.png
20181021000382,2,play_20181021000382_tile.png
20181021000534,5,play_20181021000534_tile.png
20181021000555,5,play_20181021000555_tile.png
20181021000600,2,play_20181021000600_tile.png
20181021000647,3,play_20181021000647_tile.png
20181021000794,1,play_20181021000794_tile.png
20181021000815,2,play_20181021000815_tile.png
20181021000877,1,play_20181021000877_tile.png
20181021000898,7,play_20181021000898_tile.png
20181021000984,2,play_20181021000984_tile.png
20181021001029,4,play_20181021001029_tile.png
20181021001050,2,play_20181021001050_tile.png
20181021001112,2,play_20181021001112_tile.png
20181021001178,17,play_20181021001178_tile.png
20181021001199,2,play_20181021001199_tile.png
20181021001272,3,play_20181021001272_tile.png
20181021001389,12,play_20181021001389_tile.png
20181021001609,1,play_20181021001609_tile.png
20181021001795,6,play_20181021001795_tile.png
20181021001884,8,play_20181021001884_tile.png
20181021001926,1,play_20181021001926_tile.png
20181021001994,1,play_20181021001994_tile.png
20181021002158,6,play_20181021002158_tile.png
20181021002286,11,play_20181021002286_tile.png
20181021002377,4,play_20181021002377_tile.png
20181021002475,9,play_20181021002475_tile.png
20181021002501,-3,play_20181021002501_tile.png
20181021002683,5,play_20181021002683_tile.png
20181021002798,-1,play_20181021002798_tile.png
20181021002966,0,play_20181021002966_tile.png
20181021002987,2,play_20181021002987_tile.png
20181021003051,4,play_20181021003051_tile.png
20181021003072,5,play_20181021003072_tile.png
20181021003093,3,play_20181021003093_tile.png
20181021003135,36,play_20181021003135_tile.png
20181021003180,2,play_20181021003180_tile.png
20181021003218,4,play_20181021003218_tile.png
20181021003263,-1,play_20181021003263_tile.png
20181021010051,1,play_20181021010051_tile.png
20181021010077,6,play_20181021010077_tile.png
20181021010156,1,play_20181021010156_tile.png
20181021010275,2,play_20181021010275_tile.png
20181021010296,-4,play_20181021010296_tile.png
20181021010341,0,play_20181021010341_tile.png
20181021010431,5,play_20181021010431_tile.png
20181021010475,8,play_20181021010475_tile.png
20181021010545,1,play_20181021010545_tile.png
20181021010603,9,play_20181021010603_tile.png
20181021010670,13,play_20181021010670_tile.png
20181021010719,0,play_20181021010719_tile.png
20181021010740,-2,play_20181021010740_tile.png
20181021010836,3,play_20181021010836_tile.png
20181021010912,2,play_20181021010912_tile.png
20181021011082,9,play_20181021011082_tile.png
20181021011129,1,play_20181021011129_tile.png
20181021011182,9,play_20181021011182_tile.png
20181021011299,0,play_20181021011299_tile.png
20181021011402,2,play_20181021011402_tile.png
20181021011584,1,play_20181021011584_tile.png
20181021011632,12,play_20181021011632_tile.png
20181021011657,5,play_20181021011657_tile.png
20181021011856,0,play_20181021011856_tile.png
20181021012058,7,play_20181021012058_tile.png
20181021012079,6,play_20181021012079_tile.png
20181021012153,0,play_20181021012153_tile.png
20181021012174,-3,play_20181021012174_tile.png
20181021012214,1,play_20181021012214_tile.png
20181021012259,8,play_20181021012259_tile.png
20181021012280,3,play_20181021012280_tile.png
20181021012301,-3,play_20181021012301_tile.png
20181021012449,6,play_20181021012449_tile.png
20181021012516,1,play_20181021012516_tile.png
20181021012561,2,play_20181021012561_tile.png
20181021012642,5,play_20181021012642_tile.png
20181021012713,2,play_20181021012713_tile.png
20181021012828,9,play_20181021012828_tile.png
20181021012853,2,play_20181021012853_tile.png
20181021012898,3,play_20181021012898_tile.png
20181021012919,2,play_20181021012919_tile.png
20181021012987,0,play_20181021012987_tile.png
20181021013145,4,play_20181021013145_tile.png
20181021013190,6,play_20181021013190_tile.png
20181021013289,11,play_20181021013289_tile.png
20181021013310,1,play_20181021013310_tile.png
20181021013605,4,play_20181021013605_tile.png
20181021013733,2,play_20181021013733_tile.png
20181021013807,8,play_20181021013807_tile.png
20181021020050,18,play_20181021020050_tile.png
20181021020119,6,play_20181021020119_tile.png
20181021020140,6,play_20181021020140_tile.png
20181021020286,2,play_20181021020286_tile.png
20181021020307,2,play_20181021020307_tile.png
20181021020602,-3,play_20181021020602_tile.png
20181021020716,3,play_20181021020716_tile.png
20181021020829,6,play_20181021020829_tile.png
20181021020850,5,play_20181021020850_tile.png
20181021020877,5,play_20181021020877_tile.png
20181021020977,0,play_20181021020977_tile.png
20181021021050,-2,play_20181021021050_tile.png
20181021021128,6,play_20181021021128_tile.png
20181021021168,4,play_20181021021168_tile.png
20181021021326,3,play_20181021021326_tile.png
20181021021404,2,play_20181021021404_tile.png
20181021021763,0,play_20181021021763_tile.png
20181021021868,6,play_20181021021868_tile.png
20181021022018,4,play_20181021022018_tile.png
20181021022088,0,play_20181021022088_tile.png
20181021022212,7,play_20181021022212_tile.png
20181021022233,6,play_20181021022233_tile.png
20181021022515,2,play_20181021022515_tile.png
20181021022636,0,play_20181021022636_tile.png
20181021022854,7,play_20181021022854_tile.png
20181021022875,2,play_20181021022875_tile.png
20181021022971,2,play_20181021022971_tile.png
20181021023025,2,play_20181021023025_tile.png
20181021023390,7,play_20181021023390_tile.png
20181021023600,3,play_20181021023600_tile.png
20181021023711,2,play_20181021023711_tile.png
20181021023780,3,play_20181021023780_tile.png
20181021023878,-1,play_20181021023878_tile.png
20181021024092,4,play_20181021024092_tile.png
20181021024113,4,play_20181021024113_tile.png
20181021024211,5,play_20181021024211_tile.png
20181021024378,5,play_20181021024378_tile.png
20181021024399,4,play_20181021024399_tile.png
20181021024424,2,play_20181021024424_tile.png
20181021024462,8,play_20181021024462_tile.png
20181021024500,3,play_20181021024500_tile.png
20181021024538,2,play_20181021024538_tile.png
20181021024576,2,play_20181021024576_tile.png
20181021024597,0,play_20181021024597_tile.png
20181021030084,5,play_20181021030084_tile.png
20181021030154,0,play_20181021030154_tile.png
20181021030175,1,play_20181021030175_tile.png
20181021030273,5,play_20181021030273_tile.png
20181021030294,-1,play_20181021030294_tile.png
20181021030365,2,play_20181021030365_tile.png
20181021030386,4,play_20181021030386_tile.png
20181021030457,5,play_20181021030457_tile.png
20181021030483,-1,play_20181021030483_tile.png
20181021030585,4,play_20181021030585_tile.png
20181021030688,10,play_20181021030688_tile.png
20181021030735,9,play_20181021030735_tile.png
20181021030756,2,play_20181021030756_tile.png
20181021030809,4,play_20181021030809_tile.png
20181021030895,2,play_20181021030895_tile.png
20181021031005,7,play_20181021031005_tile.png
20181021031050,21,play_20181021031050_tile.png
20181021031314,2,play_20181021031314_tile.png
20181021031422,23,play_20181021031422_tile.png
20181021031482,10,play_20181021031482_tile.png
20181021031546,-2,play_20181021031546_tile.png
20181021031567,5,play_20181021031567_tile.png
20181021031640,8,play_20181021031640_tile.png
20181021031680,-2,play_20181021031680_tile.png
20181021031949,14,play_20181021031949_tile.png
20181021032062,0,play_20181021032062_tile.png
20181021032131,8,play_20181021032131_tile.png
20181021032152,0,play_20181021032152_tile.png
20181021032173,4,play_20181021032173_tile.png
20181021032196,4,play_20181021032196_tile.png
20181021032221,18,play_20181021032221_tile.png
20181021032242,1,play_20181021032242_tile.png
20181021032350,15,play_20181021032350_tile.png
20181021032371,6,play_20181021032371_tile.png
20181021032392,0,play_20181021032392_tile.png
20181021032629,20,play_20181021032629_tile.png
20181021032672,-2,play_20181021032672_tile.png
20181021032788,2,play_20181021032788_tile.png
20181021032912,-4,play_20181021032912_tile.png
20181021033126,6,play_20181021033126_tile.png
20181021033222,9,play_20181021033222_tile.png
20181021033267,4,play_20181021033267_tile.png
20181021033290,8,play_20181021033290_tile.png
20181021033311,1,play_20181021033311_tile.png
20181021033332,5,play_20181021033332_tile.png
20181021033417,5,play_20181021033417_tile.png
20181021033464,20,play_20181021033464_tile.png
20181021033543,30,play_20181021033543_tile.png
20181021033642,18,play_20181021033642_tile.png
20181021033663,5,play_20181021033663_tile.png
20181021033684,16,play_20181021033684_tile.png
20181021040059,5,play_20181021040059_tile.png
20181021040080,1,play_20181021040080_tile.png
20181021040157,3,play_20181021040157_tile.png
20181021040238,6,play_20181021040238_tile.png
20181021040312,2,play_20181021040312_tile.png
20181021040333,6,play_20181021040333_tile.png
20181021040383,2,play_20181021040383_tile.png
20181021040488,2,play_20181021040488_tile.png
20181021040539,7,play_20181021040539_tile.png
20181021040560,3,play_20181021040560_tile.png
20181021040662,16,play_20181021040662_tile.png
20181021040718,1,play_20181021040718_tile.png
20181021040739,2,play_20181021040739_tile.png
20181021040840,5,play_20181021040840_tile.png
20181021041042,6,play_20181021041042_tile.png
20181021041063,0,play_20181021041063_tile.png
20181021041159,11,play_20181021041159_tile.png
20181021041212,6,play_20181021041212_tile.png
20181021041240,3,play_20181021041240_tile.png
20181021041262,4,play_20181021041262_tile.png
20181021041288,7,play_20181021041288_tile.png
20181021041406,5,play_20181021041406_tile.png
20181021041603,2,play_20181021041603_tile.png
20181021041748,8,play_20181021041748_tile.png
20181021041769,1,play_20181021041769_tile.png
20181021041812,3,play_20181021041812_tile.png
20181021041865,-1,play_20181021041865_tile.png
20181021041950,6,play_20181021041950_tile.png
20181021042068,2,play_20181021042068_tile.png
20181021042089,1,play_20181021042089_tile.png
20181021042147,2,play_20181021042147_tile.png
20181021042313,0,play_20181021042313_tile.png
20181021042536,2,play_20181021042536_tile.png
20181021042846,0,play_20181021042846_tile.png
20181021042915,4,play_20181021042915_tile.png
20181021042953,4,play_20181021042953_tile.png
20181021043105,3,play_20181021043105_tile.png
20181021043126,1,play_20181021043126_tile.png
20181021043607,0,play_20181021043607_tile.png
20181021043669,8,play_20181021043669_tile.png
20181021043690,2,play_20181021043690_tile.png
20181021043728,2,play_20181021043728_tile.png
20181021043749,4,play_20181021043749_tile.png
20181021043771,3,play_20181021043771_tile.png
20181021050057,5,play_20181021050057_tile.png
20181021050189,2,play_20181021050189_tile.png
20181021050287,8,play_20181021050287_tile.png
20181021050373,21,play_20181021050373_tile.png
20181021050520,3,play_20181021050520_tile.png
20181021050627,3,play_20181021050627_tile.png
20181021050768,1,play_20181021050768_tile.png
20181021051016,6,play_20181021051016_tile.png
20181021051169,1,play_20181021051169_tile.png
20181021051288,0,play_20181021051288_tile.png
20181021051366,3,play_20181021051366_tile.png
20181021051446,0,play_20181021051446_tile.png
20181021051467,3,play_20181021051467_tile.png
20181021051758,0,play_20181021051758_tile.png
20181021051827,11,play_20181021051827_tile.png
20181021051881,3,play_20181021051881_tile.png
20181021052447,5,play_20181021052447_tile.png
20181021052538,4,play_20181021052538_tile.png
20181021052559,2,play_20181021052559_tile.png
20181021052670,20,play_20181021052670_tile.png
20181021052691,1,play_20181021052691_tile.png
20181021052760,0,play_20181021052760_tile.png
20181021052877,2,play_20181021052877_tile.png
20181021052954,2,play_20181021052954_tile.png
20181021053005,4,play_20181021053005_tile.png
20181021053105,2,play_20181021053105_tile.png
20181021053329,16,play_20181021053329_tile.png
20181021053385,3,play_20181021053385_tile.png
20181021053672,1,play_20181021053672_tile.png
20181021053717,6,play_20181021053717_tile.png
20181021053738,9,play_20181021053738_tile.png
20181021053759,12,play_20181021053759_tile.png
20181021053804,2,play_20181021053804_tile.png
20181021053825,34,play_20181021053825_tile.png
20181021053846,4,play_20181021053846_tile.png
20181021053867,0,play_20181021053867_tile.png
20181021053888,2,play_20181021053888_tile.png
20181021053914,2,play_20181021053914_tile.png
20181021053935,3,play_20181021053935_tile.png
20181021054006,2,play_20181021054006_tile.png
20181021054092,3,play_20181021054092_tile.png
20181021054137,2,play_20181021054137_tile.png
20181021060057,1,play_20181021060057_tile.png
20181021060104,5,play_20181021060104_tile.png
20181021060150,24,play_20181021060150_tile.png
20181021060195,4,play_20181021060195_tile.png
20181021060277,4,play_20181021060277_tile.png
20181021060349,5,play_20181021060349_tile.png
20181021060394,5,play_20181021060394_tile.png
20181021060415,3,play_20181021060415_tile.png
20181021060436,-1,play_20181021060436_tile.png
20181021060531,3,play_20181021060531_tile.png
20181021060653,1,play_20181021060653_tile.png
20181021060698,1,play_20181021060698_tile.png
20181021060744,5,play_20181021060744_tile.png
20181021060782,71,play_20181021060782_tile.png
20181021060832,1,play_20181021060832_tile.png
20181021060853,0,play_20181021060853_tile.png
20181021060999,5,play_20181021060999_tile.png
20181021061061,0,play_20181021061061_tile.png
20181021061278,0,play_20181021061278_tile.png
20181021061400,4,play_20181021061400_tile.png
20181021061442,12,play_20181021061442_tile.png
20181021061552,0,play_20181021061552_tile.png
20181021061573,2,play_20181021061573_tile.png
20181021061727,9,play_20181021061727_tile.png
20181021061748,8,play_20181021061748_tile.png
20181021061793,7,play_20181021061793_tile.png
20181021061880,0,play_20181021061880_tile.png
20181021061922,-1,play_20181021061922_tile.png
20181021062025,3,play_20181021062025_tile.png
20181021062125,54,play_20181021062125_tile.png
20181021062177,4,play_20181021062177_tile.png
20181021062231,18,play_20181021062231_tile.png
20181021062285,13,play_20181021062285_tile.png
20181021062306,1,play_20181021062306_tile.png
20181021062407,4,play_20181021062407_tile.png
20181021062452,9,play_20181021062452_tile.png
20181021062473,3,play_20181021062473_tile.png
20181021062601,12,play_20181021062601_tile.png
20181021062622,30,play_20181021062622_tile.png
20181021062667,1,play_20181021062667_tile.png
20181021062691,0,play_20181021062691_tile.png
20181021062805,-1,play_20181021062805_tile.png
20181021062905,2,play_20181021062905_tile.png
20181021063000,6,play_20181021063000_tile.png
20181021063072,1,play_20181021063072_tile.png
20181021063117,3,play_20181021063117_tile.png
20181021063138,0,play_20181021063138_tile.png
20181021063192,1,play_20181021063192_tile.png
20181021063235,2,play_20181021063235_tile.png
20181021070058,7,play_20181021070058_tile.png
20181021070117,9,play_20181021070117_tile.png
20181021070244,2,play_20181021070244_tile.png
20181021070274,3,play_20181021070274_tile.png
20181021070381,0,play_20181021070381_tile.png
20181021070426,-6,play_20181021070426_tile.png
20181021070511,3,play_20181021070511_tile.png
20181021070787,11,play_20181021070787_tile.png
20181021070808,2,play_20181021070808_tile.png
20181021070948,2,play_20181021070948_tile.png
20181021070969,5,play_20181021070969_tile.png
20181021071083,1,play_20181021071083_tile.png
20181021071242,1,play_20181021071242_tile.png
20181021071522,-4,play_20181021071522_tile.png
20181021071606,3,play_20181021071606_tile.png
20181021071627,0,play_20181021071627_tile.png
20181021071770,2,play_20181021071770_tile.png
20181021071847,2,play_20181021071847_tile.png
20181021071998,3,play_20181021071998_tile.png
20181021072040,-6,play_20181021072040_tile.png
20181021072315,10,play_20181021072315_tile.png
20181021072341,3,play_20181021072341_tile.png
20181021072435,2,play_20181021072435_tile.png
20181021072513,4,play_20181021072513_tile.png
20181021072668,11,play_20181021072668_tile.png
20181021072759,-1,play_20181021072759_tile.png
20181021072869,3,play_20181021072869_tile.png
20181021072890,2,play_20181021072890_tile.png
20181021072954,-2,play_20181021072954_tile.png
20181021073143,7,play_20181021073143_tile.png
20181021073268,23,play_20181021073268_tile.png
20181021073292,38,play_20181021073292_tile.png
20181021073405,0,play_20181021073405_tile.png
20181021073666,-6,play_20181021073666_tile.png
20181021073797,-1,play_20181021073797_tile.png
20181021073866,-3,play_20181021073866_tile.png
20181021074109,3,play_20181021074109_tile.png
20181021074130,2,play_20181021074130_tile.png
20181021074168,2,play_20181021074168_tile.png
20181021074415,6,play_20181021074415_tile.png
20181021080169,9,play_20181021080169_tile.png
20181021080195,1,play_20181021080195_tile.png
20181021080301,1,play_20181021080301_tile.png
20181021080370,4,play_20181021080370_tile.png
20181021080391,4,play_20181021080391_tile.png
20181021080412,1,play_20181021080412_tile.png
